id,item_id,Condition,share01
562,35,1,False
562,36,1,False
565,19,1,False
565,20,1,False
565,21,1,False
565,22,1,False
565,23,1,False
565,24,1,False
565,25,1,False
565,26,1,False
565,27,1,False
565,28,1,False
565,29,1,False
565,30,1,False
565,31,1,False
565,32,1,False
565,33,1,False
565,34,1,False
565,35,1,False
565,36,1,False
566,19,0,False
566,20,0,False
566,21,0,False
566,22,0,False
566,23,0,False
566,24,0,True
566,25,0,False
566,26,0,False
566,27,0,False
566,28,0,False
566,29,0,False
566,31,0,False
566,32,0,True
566,33,0,False
566,34,0,False
566,35,0,False
566,36,0,False
568,19,0,True
568,20,0,False
568,21,0,False
568,22,0,False
568,23,0,True
568,24,0,False
568,25,0,False
568,26,0,False
568,27,0,False
568,28,0,False
568,29,0,False
568,31,0,False
568,32,0,True
568,33,0,True
568,34,0,False
568,35,0,False
568,36,0,True
571,19,0,False
571,20,0,False
571,21,0,False
571,22,0,False
571,23,0,False
571,24,0,False
571,25,0,False
571,26,0,False
571,27,0,False
571,28,0,False
571,29,0,False
571,31,0,False
571,32,0,False
571,33,0,False
571,34,0,False
571,35,0,False
571,36,0,False
572,19,0,False
572,20,0,False
572,21,0,False
572,22,0,False
572,23,0,False
572,24,0,False
572,25,0,False
572,26,0,False
572,27,0,False
572,28,0,False
572,29,0,False
572,31,0,False
572,32,0,False
572,33,0,False
572,34,0,False
572,35,0,False
572,36,0,False
575,19,0,False
575,20,0,False
575,21,0,False
575,22,0,False
575,23,0,False
575,24,0,False
575,25,0,False
575,26,0,False
575,27,0,False
575,28,0,False
575,29,0,False
575,31,0,False
575,32,0,False
575,33,0,False
575,34,0,False
575,35,0,False
575,36,0,True
578,19,0,False
578,20,0,False
578,21,0,False
578,22,0,False
578,23,0,False
578,24,0,False
578,25,0,False
578,26,0,False
578,27,0,False
578,28,0,False
578,29,0,False
578,31,0,False
578,32,0,False
578,33,0,False
578,34,0,False
578,35,0,False
578,36,0,False
582,19,1,False
582,20,1,False
582,21,1,False
582,22,1,False
582,23,1,False
582,24,1,False
582,25,1,False
582,26,1,False
582,27,1,False
582,28,1,False
582,29,1,False
582,30,1,False
582,31,1,False
582,32,1,False
582,33,1,False
582,34,1,False
582,35,1,False
582,36,1,False
583,19,0,True
583,20,0,False
583,21,0,False
583,22,0,False
583,23,0,False
583,24,0,False
583,25,0,False
583,26,0,True
583,27,0,False
583,28,0,False
583,29,0,False
583,31,0,False
583,32,0,False
583,33,0,True
583,34,0,True
583,35,0,True
583,36,0,False
590,19,1,True
590,20,1,True
590,21,1,True
590,22,1,True
590,23,1,False
590,24,1,True
590,25,1,True
590,26,1,True
590,27,1,False
590,28,1,False
590,29,1,True
590,30,1,True
590,31,1,True
590,32,1,True
590,33,1,False
590,34,1,True
590,35,1,False
590,36,1,True
593,19,1,False
593,20,1,False
593,21,1,False
593,22,1,False
593,23,1,False
593,24,1,False
593,25,1,False
593,26,1,False
593,27,1,False
593,28,1,False
593,29,1,False
593,30,1,False
593,31,1,False
593,32,1,False
593,33,1,False
593,34,1,False
593,35,1,False
593,36,1,False
594,19,0,False
594,20,0,False
594,21,0,False
594,22,0,False
594,23,0,False
594,24,0,False
594,25,0,False
594,26,0,False
594,27,0,False
594,28,0,False
594,29,0,False
594,31,0,False
594,32,0,False
594,33,0,False
594,34,0,False
594,35,0,False
594,36,0,False
596,19,1,False
596,20,1,False
596,21,1,False
596,22,1,False
596,23,1,False
596,24,1,False
596,25,1,False
596,26,1,False
596,27,1,False
596,28,1,False
596,29,1,False
596,30,1,False
596,31,1,False
596,32,1,False
596,33,1,False
596,34,1,False
596,35,1,False
596,36,1,False
597,19,0,False
597,20,0,False
597,21,0,False
597,22,0,False
597,23,0,False
597,24,0,False
597,25,0,False
597,26,0,False
597,27,0,False
597,28,0,False
597,29,0,False
597,31,0,False
597,32,0,False
597,33,0,False
597,34,0,False
597,35,0,False
597,36,0,False
598,19,1,False
598,20,1,False
598,21,1,False
598,22,1,False
598,23,1,False
598,24,1,True
598,25,1,False
598,26,1,False
598,27,1,False
598,28,1,False
598,29,1,False
598,30,1,False
598,31,1,False
598,32,1,False
598,33,1,False
598,34,1,False
598,35,1,False
598,36,1,False
600,19,0,False
600,20,0,False
600,21,0,False
600,22,0,False
600,23,0,False
600,24,0,False
600,25,0,False
600,26,0,False
600,27,0,False
600,28,0,False
600,29,0,False
600,31,0,False
600,32,0,False
600,33,0,False
600,34,0,False
600,35,0,False
600,36,0,False
603,19,1,False
603,20,1,False
603,21,1,False
603,22,1,False
603,23,1,False
603,24,1,False
603,25,1,False
603,26,1,False
603,27,1,False
603,28,1,False
603,29,1,False
603,30,1,False
603,31,1,False
603,32,1,False
603,33,1,False
603,34,1,False
603,35,1,False
603,36,1,False
604,19,0,False
604,20,0,False
604,21,0,False
604,22,0,False
604,23,0,False
604,24,0,False
604,25,0,False
604,26,0,False
604,27,0,False
604,28,0,False
604,29,0,False
604,31,0,False
604,32,0,False
604,33,0,True
604,34,0,False
604,35,0,False
604,36,0,True
605,19,1,False
605,20,1,False
605,21,1,False
605,22,1,False
605,23,1,False
605,24,1,False
605,25,1,False
605,26,1,False
605,27,1,False
605,28,1,False
605,29,1,False
605,30,1,False
605,31,1,False
605,32,1,False
605,33,1,False
605,34,1,False
605,35,1,False
605,36,1,False
607,19,1,True
607,20,1,True
607,21,1,False
607,22,1,True
607,23,1,False
607,24,1,False
607,25,1,True
607,26,1,True
607,27,1,False
607,28,1,True
607,29,1,True
607,30,1,False
607,31,1,False
607,32,1,False
607,33,1,True
607,34,1,True
607,35,1,True
607,36,1,True
608,19,0,False
608,20,0,False
608,21,0,True
608,22,0,False
608,23,0,False
608,24,0,False
608,25,0,False
608,26,0,True
608,27,0,False
608,28,0,True
608,29,0,False
608,31,0,True
608,32,0,False
608,33,0,False
608,34,0,True
608,35,0,False
608,36,0,True
610,19,1,False
610,20,1,False
610,21,1,False
610,22,1,False
610,23,1,False
610,24,1,True
610,25,1,True
610,26,1,True
610,27,1,False
610,28,1,False
610,29,1,False
610,30,1,False
610,31,1,False
610,32,1,False
610,33,1,False
610,34,1,False
610,35,1,False
610,36,1,False
611,19,0,False
611,20,0,False
611,21,0,False
611,22,0,False
611,23,0,False
611,24,0,False
611,25,0,False
611,26,0,False
611,27,0,False
611,28,0,False
611,29,0,False
611,31,0,False
611,32,0,False
611,33,0,False
611,34,0,False
611,35,0,False
611,36,0,False
614,19,0,True
614,20,0,False
614,21,0,False
614,22,0,False
614,23,0,False
614,24,0,True
614,25,0,False
614,26,0,False
614,27,0,False
614,28,0,False
614,29,0,True
614,31,0,False
614,32,0,False
614,33,0,False
614,34,0,False
614,35,0,True
614,36,0,False
618,19,0,False
618,20,0,False
618,21,0,False
618,22,0,False
618,23,0,False
618,24,0,False
618,25,0,False
618,26,0,False
618,27,0,False
618,28,0,False
618,29,0,False
618,31,0,False
618,32,0,True
618,33,0,False
618,34,0,True
618,35,0,False
618,36,0,False
620,19,1,False
620,20,1,False
620,21,1,False
620,22,1,False
620,23,1,False
620,24,1,False
620,25,1,False
620,26,1,False
620,27,1,False
620,28,1,False
620,29,1,False
620,30,1,False
620,31,1,False
620,32,1,False
620,33,1,False
620,34,1,False
620,35,1,False
620,36,1,False
622,19,0,False
622,20,0,False
622,21,0,False
622,22,0,False
622,23,0,False
622,24,0,True
622,25,0,False
622,26,0,False
622,27,0,False
622,28,0,False
622,29,0,False
622,31,0,False
622,32,0,False
622,33,0,False
622,34,0,False
622,35,0,False
622,36,0,False
625,19,1,False
625,20,1,False
625,21,1,False
625,22,1,False
625,23,1,False
625,24,1,False
625,25,1,False
625,26,1,False
625,27,1,False
625,28,1,False
625,29,1,False
625,30,1,False
625,31,1,False
625,32,1,False
625,33,1,False
625,34,1,False
625,35,1,False
625,36,1,False
630,19,0,False
630,20,0,False
630,21,0,False
630,22,0,False
630,23,0,False
630,24,0,False
630,25,0,False
630,26,0,False
630,27,0,False
630,28,0,False
630,29,0,False
630,31,0,False
630,32,0,False
630,33,0,False
630,34,0,False
630,35,0,False
630,36,0,False
631,19,0,False
631,20,0,False
631,21,0,False
631,22,0,False
631,23,0,False
631,24,0,False
631,25,0,False
631,26,0,False
631,27,0,False
631,28,0,False
631,29,0,False
631,31,0,False
631,32,0,False
631,33,0,False
631,34,0,False
631,35,0,False
631,36,0,False
632,19,0,False
632,20,0,False
632,21,0,False
632,22,0,False
632,23,0,False
632,24,0,False
632,25,0,False
632,26,0,True
632,27,0,False
632,28,0,False
632,29,0,True
632,31,0,False
632,32,0,False
632,33,0,False
632,34,0,True
632,35,0,False
632,36,0,False
634,19,1,False
634,20,1,True
634,21,1,False
634,22,1,True
634,23,1,False
634,24,1,False
634,25,1,False
634,26,1,False
634,27,1,False
634,28,1,False
634,29,1,False
634,30,1,False
634,31,1,False
634,32,1,False
634,33,1,False
634,34,1,True
634,35,1,False
634,36,1,False
639,19,0,False
639,20,0,False
639,21,0,False
639,22,0,False
639,23,0,False
639,24,0,False
639,25,0,False
639,26,0,True
639,27,0,False
639,28,0,False
639,29,0,False
639,31,0,False
639,32,0,False
639,33,0,False
639,34,0,False
639,35,0,False
639,36,0,False
640,19,1,False
640,20,1,False
640,21,1,False
640,22,1,False
640,23,1,False
640,24,1,False
640,25,1,False
640,26,1,False
640,27,1,False
640,28,1,False
640,29,1,False
640,30,1,False
640,31,1,False
640,32,1,False
640,33,1,True
640,34,1,False
640,35,1,False
640,36,1,False
642,19,0,False
642,20,0,True
642,21,0,False
642,22,0,False
642,23,0,False
642,24,0,False
642,25,0,False
642,26,0,False
642,27,0,False
642,28,0,False
642,29,0,True
642,31,0,False
642,32,0,False
642,33,0,True
642,34,0,False
642,35,0,False
642,36,0,False
644,19,1,False
644,20,1,False
644,21,1,False
644,22,1,False
644,23,1,False
644,24,1,False
644,25,1,False
644,26,1,False
644,27,1,False
644,28,1,False
644,29,1,False
644,30,1,False
644,31,1,False
644,32,1,False
644,33,1,False
644,34,1,False
644,35,1,False
644,36,1,False
649,19,0,False
649,20,0,False
649,21,0,False
649,22,0,False
649,23,0,False
649,24,0,False
649,25,0,False
649,26,0,False
649,27,0,False
649,28,0,False
649,29,0,False
649,31,0,False
649,32,0,False
649,33,0,False
649,34,0,False
649,35,0,False
649,36,0,False
650,19,1,False
650,20,1,True
650,21,1,False
650,22,1,False
650,23,1,False
650,24,1,False
650,25,1,True
650,26,1,False
650,27,1,False
650,28,1,False
650,29,1,False
650,30,1,False
650,31,1,True
650,32,1,False
650,33,1,False
650,34,1,False
650,35,1,False
650,36,1,False
654,19,1,False
654,20,1,False
654,21,1,False
654,22,1,False
654,23,1,False
654,24,1,False
654,25,1,False
654,26,1,False
654,27,1,False
654,28,1,False
654,29,1,False
654,30,1,False
654,31,1,False
654,32,1,False
654,33,1,False
654,34,1,False
654,35,1,False
654,36,1,False
655,19,0,False
655,20,0,False
655,21,0,False
655,22,0,False
655,23,0,False
655,24,0,False
655,25,0,False
655,26,0,False
655,27,0,False
655,28,0,False
655,29,0,False
655,31,0,False
655,32,0,False
655,33,0,False
655,34,0,False
655,35,0,False
655,36,0,False
656,19,0,False
656,20,0,False
656,21,0,False
656,22,0,False
656,23,0,False
656,24,0,False
656,25,0,False
656,26,0,False
656,27,0,False
656,28,0,False
656,29,0,False
656,31,0,False
656,32,0,True
656,33,0,False
656,34,0,False
656,35,0,False
656,36,0,True
657,19,0,False
657,20,0,False
657,21,0,False
657,22,0,False
657,23,0,False
657,24,0,False
657,25,0,False
657,26,0,False
657,27,0,False
657,28,0,False
657,29,0,False
657,31,0,False
657,32,0,False
657,33,0,False
657,34,0,False
657,35,0,False
657,36,0,False
658,19,1,False
658,20,1,False
658,21,1,False
658,22,1,False
658,23,1,False
658,24,1,False
658,25,1,False
658,26,1,False
658,27,1,False
658,28,1,False
658,29,1,False
658,30,1,False
658,31,1,False
658,32,1,False
658,33,1,False
658,34,1,False
658,35,1,False
658,36,1,False
662,19,1,False
662,20,1,False
662,21,1,False
662,22,1,False
662,23,1,False
662,24,1,False
662,25,1,False
662,26,1,False
662,27,1,False
662,28,1,False
662,29,1,False
662,30,1,False
662,31,1,False
662,32,1,False
662,33,1,False
662,34,1,False
662,35,1,False
662,36,1,False
663,19,0,False
663,20,0,False
663,21,0,False
663,22,0,True
663,23,0,False
663,24,0,False
663,25,0,False
663,26,0,True
663,27,0,False
663,28,0,False
663,29,0,True
663,31,0,False
663,32,0,False
663,33,0,False
663,34,0,True
663,35,0,False
663,36,0,False
664,19,1,False
664,20,1,False
664,21,1,True
664,22,1,False
664,23,1,False
664,24,1,False
664,25,1,False
664,26,1,False
664,27,1,False
664,28,1,False
664,29,1,False
664,30,1,False
664,31,1,True
664,32,1,False
664,33,1,False
664,34,1,True
664,35,1,False
664,36,1,False
666,19,0,False
666,20,0,False
666,21,0,False
666,22,0,False
666,23,0,False
666,24,0,False
666,25,0,False
666,26,0,False
666,27,0,False
666,28,0,False
666,29,0,False
666,31,0,False
666,32,0,False
666,33,0,False
666,34,0,False
666,35,0,False
666,36,0,False
667,19,1,False
667,20,1,False
667,21,1,False
667,22,1,False
667,23,1,False
667,24,1,False
667,25,1,False
667,26,1,False
667,27,1,False
667,28,1,False
667,29,1,False
667,30,1,False
667,31,1,False
667,32,1,False
667,33,1,False
667,34,1,False
667,35,1,False
667,36,1,False
669,19,1,False
669,20,1,False
669,21,1,False
669,22,1,False
669,23,1,False
669,24,1,False
669,25,1,True
669,26,1,True
669,27,1,False
669,28,1,False
669,29,1,False
669,30,1,False
669,31,1,False
669,32,1,False
669,33,1,False
669,34,1,False
669,35,1,False
669,36,1,False
671,19,0,False
671,20,0,False
671,21,0,False
671,22,0,False
671,23,0,False
671,24,0,False
671,25,0,False
671,26,0,False
671,27,0,False
671,28,0,False
671,29,0,False
671,31,0,False
671,32,0,True
671,33,0,False
671,34,0,False
671,35,0,False
671,36,0,False
672,20,1,False
672,21,1,False
672,23,1,False
672,24,1,False
672,27,1,False
672,30,1,False
672,32,1,False
672,34,1,False
673,19,0,False
673,20,0,False
673,21,0,False
673,22,0,False
673,23,0,False
673,24,0,False
673,25,0,False
673,26,0,False
673,27,0,False
673,28,0,False
673,29,0,False
673,31,0,False
673,32,0,True
673,33,0,True
673,34,0,False
673,35,0,False
673,36,0,False
676,19,0,False
676,20,0,False
676,21,0,False
676,22,0,False
676,23,0,False
676,24,0,False
676,25,0,False
676,26,0,False
676,27,0,False
676,28,0,False
676,29,0,False
676,31,0,False
676,32,0,False
676,33,0,False
676,34,0,False
676,35,0,False
676,36,0,False
678,19,1,True
678,20,1,False
678,21,1,False
678,22,1,False
678,23,1,True
678,24,1,True
678,25,1,False
678,26,1,True
678,27,1,False
678,28,1,True
678,29,1,False
678,30,1,False
678,31,1,True
678,32,1,False
678,33,1,True
678,34,1,False
678,35,1,False
678,36,1,True
679,19,0,False
679,20,0,False
679,21,0,False
679,22,0,False
679,23,0,False
679,24,0,False
679,25,0,False
679,26,0,False
679,27,0,False
679,28,0,False
679,29,0,False
679,31,0,False
679,32,0,False
679,33,0,False
679,34,0,False
679,35,0,False
679,36,0,False
681,19,0,False
681,20,0,False
681,21,0,False
681,22,0,False
681,23,0,False
681,24,0,False
681,25,0,False
681,26,0,False
681,27,0,False
681,28,0,False
681,29,0,False
681,31,0,False
681,32,0,False
681,33,0,False
681,34,0,False
681,35,0,False
681,36,0,False
682,19,0,False
682,20,0,False
682,21,0,False
682,22,0,False
682,23,0,False
682,24,0,False
682,25,0,False
682,26,0,False
682,27,0,False
682,28,0,False
682,29,0,False
682,31,0,False
682,32,0,False
682,33,0,False
682,34,0,False
682,35,0,False
682,36,0,False
689,19,0,False
689,20,0,False
689,21,0,False
689,22,0,False
689,23,0,False
689,24,0,False
689,25,0,False
689,26,0,False
689,27,0,False
689,28,0,False
689,29,0,False
689,31,0,False
689,32,0,False
689,33,0,False
689,34,0,False
689,35,0,False
689,36,0,True
690,19,1,False
690,20,1,False
690,21,1,False
690,22,1,False
690,23,1,False
690,24,1,False
690,25,1,False
690,26,1,False
690,27,1,False
690,28,1,False
690,29,1,False
690,30,1,False
690,31,1,False
690,32,1,False
690,33,1,False
690,34,1,False
690,35,1,False
690,36,1,False
692,19,1,False
692,20,1,False
692,21,1,False
692,22,1,False
692,23,1,False
692,24,1,False
692,25,1,True
692,26,1,False
692,27,1,False
692,28,1,False
692,29,1,False
692,30,1,False
692,31,1,True
692,32,1,False
692,33,1,False
692,34,1,True
692,35,1,False
692,36,1,False
694,19,1,False
694,20,1,False
694,21,1,False
694,22,1,False
694,23,1,False
694,24,1,False
694,25,1,False
694,26,1,False
694,27,1,False
694,28,1,False
694,29,1,False
694,30,1,False
694,31,1,False
694,32,1,False
694,33,1,False
694,34,1,False
694,35,1,False
694,36,1,False
695,19,0,False
695,20,0,False
695,21,0,False
695,22,0,False
695,23,0,False
695,24,0,True
695,25,0,False
695,26,0,False
695,27,0,False
695,28,0,False
695,29,0,False
695,31,0,False
695,32,0,False
695,33,0,False
695,34,0,False
695,35,0,False
695,36,0,True
696,19,1,False
696,20,1,False
696,21,1,False
696,22,1,False
696,23,1,False
696,24,1,False
696,25,1,True
696,26,1,False
696,27,1,False
696,28,1,False
696,29,1,False
696,30,1,False
696,31,1,False
696,32,1,False
696,33,1,False
696,34,1,False
696,35,1,False
696,36,1,False
697,19,1,False
697,20,1,True
697,21,1,False
697,22,1,True
697,23,1,True
697,24,1,True
697,25,1,True
697,26,1,True
697,27,1,True
697,28,1,True
697,29,1,True
697,30,1,False
697,31,1,True
697,32,1,True
697,33,1,False
697,34,1,True
697,35,1,True
697,36,1,False
698,19,1,False
698,20,1,False
698,21,1,False
698,22,1,False
698,23,1,False
698,24,1,True
698,25,1,False
698,26,1,False
698,27,1,True
698,28,1,False
698,29,1,False
698,30,1,False
698,31,1,True
698,32,1,False
698,33,1,False
698,34,1,False
698,35,1,False
698,36,1,False
699,19,1,False
699,20,1,False
699,21,1,False
699,22,1,False
699,23,1,False
699,24,1,False
699,25,1,False
699,26,1,False
699,27,1,False
699,28,1,False
699,29,1,False
699,30,1,False
699,31,1,True
699,32,1,False
699,33,1,False
699,34,1,False
699,35,1,False
699,36,1,False
700,19,1,False
700,20,1,False
700,21,1,False
700,22,1,False
700,23,1,False
700,24,1,False
700,25,1,False
700,26,1,False
700,27,1,False
700,28,1,True
700,29,1,False
700,30,1,False
700,31,1,False
700,32,1,False
700,33,1,False
700,34,1,False
700,35,1,False
700,36,1,False
701,19,0,False
701,20,0,False
701,21,0,False
701,22,0,True
701,23,0,False
701,24,0,False
701,25,0,True
701,26,0,True
701,27,0,True
701,28,0,False
701,29,0,False
701,31,0,False
701,32,0,True
701,33,0,False
701,34,0,True
701,35,0,False
701,36,0,False
704,19,1,False
704,20,1,False
704,21,1,False
704,22,1,False
704,23,1,False
704,24,1,False
704,25,1,False
704,26,1,False
704,27,1,False
704,28,1,False
704,29,1,False
704,30,1,False
704,31,1,False
704,32,1,False
704,33,1,False
704,34,1,False
704,35,1,False
704,36,1,False
705,19,1,False
705,20,1,False
705,21,1,False
705,22,1,False
705,23,1,False
705,24,1,False
705,25,1,False
705,26,1,False
705,27,1,False
705,28,1,False
705,29,1,False
705,30,1,False
705,31,1,False
705,32,1,False
705,33,1,False
705,34,1,False
705,35,1,False
705,36,1,False
707,19,1,False
707,20,1,False
707,21,1,False
707,22,1,False
707,23,1,False
707,24,1,False
707,25,1,False
707,26,1,False
707,27,1,False
707,28,1,False
707,29,1,False
707,30,1,False
707,31,1,False
707,32,1,False
707,33,1,False
707,34,1,False
707,35,1,False
707,36,1,False
708,19,0,False
708,20,0,False
708,21,0,False
708,22,0,False
708,23,0,False
708,24,0,False
708,25,0,False
708,26,0,False
708,27,0,False
708,28,0,False
708,29,0,False
708,31,0,False
708,32,0,False
708,33,0,True
708,34,0,False
708,35,0,False
708,36,0,False
711,19,1,False
711,20,1,False
711,21,1,False
711,22,1,False
711,23,1,False
711,24,1,False
711,25,1,False
711,26,1,False
711,27,1,False
711,28,1,False
711,29,1,False
711,30,1,False
711,31,1,False
711,32,1,False
711,33,1,False
711,34,1,False
711,35,1,False
711,36,1,False
712,19,0,False
712,20,0,False
712,21,0,False
712,22,0,False
712,23,0,False
712,24,0,True
712,25,0,False
712,26,0,False
712,27,0,False
712,28,0,True
712,29,0,False
712,31,0,False
712,32,0,True
712,33,0,True
712,34,0,False
712,35,0,False
712,36,0,False
713,19,0,False
713,20,0,False
713,21,0,False
713,22,0,False
713,23,0,False
713,24,0,False
713,25,0,True
713,26,0,False
713,27,0,False
713,28,0,True
713,29,0,False
713,31,0,False
713,32,0,False
713,33,0,True
713,34,0,False
713,35,0,False
713,36,0,False
715,19,0,False
715,20,0,False
715,21,0,False
715,22,0,False
715,23,0,False
715,24,0,False
715,25,0,False
715,26,0,False
715,27,0,False
715,28,0,False
715,29,0,False
715,31,0,False
715,32,0,False
715,33,0,False
715,34,0,False
715,35,0,False
715,36,0,False
716,19,0,False
716,20,0,False
716,21,0,False
716,22,0,False
716,23,0,False
716,24,0,False
716,25,0,False
716,26,0,False
716,27,0,False
716,28,0,False
716,29,0,False
716,31,0,False
716,32,0,False
716,33,0,False
716,34,0,False
716,35,0,False
716,36,0,False
717,19,0,False
717,20,0,False
717,21,0,False
717,22,0,False
717,23,0,False
717,24,0,True
717,25,0,False
717,26,0,False
717,27,0,False
717,28,0,False
717,29,0,False
717,31,0,True
717,32,0,True
717,33,0,True
717,34,0,False
717,35,0,False
717,36,0,True
718,19,1,False
718,20,1,False
718,21,1,False
718,22,1,False
718,23,1,False
718,24,1,False
718,25,1,False
718,26,1,False
718,27,1,False
718,28,1,False
718,29,1,False
718,30,1,False
718,31,1,False
718,32,1,False
718,33,1,False
718,34,1,False
718,35,1,False
718,36,1,False
725,19,0,False
725,20,0,False
725,21,0,False
725,22,0,False
725,23,0,False
725,24,0,False
725,25,0,False
725,26,0,False
725,27,0,False
725,28,0,False
725,29,0,False
725,31,0,False
725,32,0,False
725,33,0,False
725,34,0,False
725,35,0,False
725,36,0,False
727,19,0,False
727,20,0,False
727,21,0,False
727,22,0,False
727,23,0,False
727,24,0,False
727,25,0,False
727,26,0,False
727,27,0,False
727,28,0,False
727,29,0,False
727,31,0,False
727,32,0,False
727,33,0,False
727,34,0,False
727,35,0,False
727,36,0,False
729,19,0,False
729,20,0,False
729,21,0,False
729,22,0,False
729,23,0,False
729,24,0,False
729,25,0,False
729,26,0,False
729,27,0,False
729,28,0,False
729,29,0,False
729,31,0,False
729,32,0,False
729,33,0,False
729,34,0,False
729,35,0,False
729,36,0,False
731,19,1,True
731,20,1,True
731,21,1,False
731,22,1,False
731,23,1,False
731,24,1,True
731,25,1,True
731,26,1,True
731,27,1,False
731,28,1,False
731,29,1,True
731,30,1,False
731,31,1,False
731,32,1,False
731,33,1,True
731,34,1,False
731,35,1,False
731,36,1,True
736,19,1,True
736,20,1,False
736,21,1,False
736,22,1,False
736,23,1,False
736,24,1,False
736,25,1,False
736,26,1,False
736,27,1,False
736,28,1,False
736,29,1,False
736,30,1,True
736,31,1,True
736,32,1,False
736,33,1,True
736,34,1,False
736,35,1,False
736,36,1,True
738,19,1,False
738,20,1,False
738,21,1,False
738,22,1,False
738,23,1,False
738,24,1,False
738,25,1,False
738,26,1,False
738,27,1,False
738,28,1,False
738,29,1,False
738,30,1,False
738,31,1,False
738,32,1,False
738,33,1,False
738,34,1,False
738,35,1,False
738,36,1,False
739,19,1,False
739,20,1,True
739,21,1,False
739,22,1,False
739,23,1,False
739,24,1,False
739,25,1,False
739,26,1,False
739,27,1,True
739,28,1,True
739,29,1,True
739,30,1,False
739,31,1,False
739,32,1,False
739,33,1,False
739,34,1,True
739,35,1,False
739,36,1,False
740,19,1,False
740,20,1,False
740,21,1,False
740,22,1,True
740,23,1,False
740,24,1,True
740,25,1,True
740,26,1,False
740,27,1,False
740,28,1,False
740,29,1,False
740,30,1,False
740,31,1,False
740,32,1,True
740,33,1,False
740,34,1,False
740,35,1,False
740,36,1,False
744,19,1,False
744,20,1,True
744,21,1,False
744,22,1,False
744,23,1,False
744,24,1,False
744,25,1,False
744,26,1,True
744,27,1,False
744,28,1,False
744,29,1,True
744,30,1,True
744,31,1,False
744,32,1,False
744,33,1,False
744,34,1,False
744,35,1,False
744,36,1,False
745,19,0,False
745,20,0,False
745,21,0,False
745,22,0,False
745,23,0,False
745,24,0,False
745,25,0,False
745,26,0,False
745,27,0,False
745,28,0,False
745,29,0,False
745,31,0,False
745,32,0,True
745,33,0,True
745,34,0,False
745,35,0,False
745,36,0,False
747,19,0,False
747,20,0,False
747,21,0,False
747,22,0,True
747,23,0,False
747,24,0,False
747,25,0,False
747,26,0,True
747,27,0,False
747,28,0,True
747,29,0,True
747,31,0,True
747,32,0,True
747,33,0,False
747,34,0,False
747,35,0,False
747,36,0,True
748,19,1,False
748,20,1,False
748,21,1,False
748,22,1,False
748,23,1,False
748,24,1,False
748,25,1,False
748,26,1,False
748,27,1,False
748,28,1,False
748,29,1,False
748,30,1,False
748,31,1,False
748,32,1,False
748,33,1,False
748,34,1,False
748,35,1,False
748,36,1,False
749,19,0,False
749,20,0,False
749,21,0,False
749,22,0,True
749,23,0,False
749,24,0,False
749,25,0,False
749,26,0,False
749,27,0,False
749,28,0,False
749,29,0,True
749,31,0,False
749,32,0,False
749,33,0,False
749,34,0,False
749,35,0,False
749,36,0,False
750,19,1,True
750,20,1,True
750,21,1,False
750,22,1,False
750,23,1,False
750,24,1,False
750,25,1,False
750,26,1,False
750,27,1,False
750,28,1,False
750,29,1,True
750,30,1,False
750,31,1,False
750,32,1,False
750,33,1,False
750,34,1,False
750,35,1,False
750,36,1,False
754,19,1,False
754,20,1,True
754,21,1,False
754,22,1,False
754,23,1,False
754,24,1,False
754,25,1,False
754,26,1,False
754,27,1,False
754,28,1,True
754,29,1,False
754,30,1,False
754,31,1,True
754,32,1,False
754,33,1,True
754,34,1,False
754,35,1,False
754,36,1,False
760,19,1,False
760,20,1,False
760,21,1,False
760,22,1,False
760,23,1,False
760,24,1,False
760,25,1,False
760,26,1,False
760,27,1,False
760,28,1,False
760,29,1,False
760,30,1,False
760,31,1,False
760,32,1,False
760,33,1,False
760,34,1,False
760,35,1,False
760,36,1,False
761,19,1,False
761,20,1,False
761,21,1,False
761,22,1,False
761,23,1,False
761,24,1,False
761,25,1,False
761,26,1,False
761,27,1,False
761,28,1,False
761,29,1,False
761,30,1,False
761,31,1,False
761,32,1,False
761,33,1,False
761,34,1,False
761,35,1,False
761,36,1,False
762,19,0,False
762,20,0,False
762,21,0,False
762,22,0,False
762,23,0,False
762,24,0,False
762,25,0,False
762,26,0,False
762,27,0,False
762,28,0,False
762,29,0,False
762,31,0,False
762,32,0,False
762,33,0,False
762,34,0,False
762,35,0,False
762,36,0,False
764,19,1,False
764,20,1,False
764,21,1,False
764,22,1,False
764,23,1,False
764,24,1,False
764,25,1,False
764,26,1,False
764,27,1,False
764,28,1,False
764,29,1,False
764,30,1,False
764,31,1,False
764,32,1,False
764,33,1,False
764,34,1,False
764,35,1,False
764,36,1,False
766,19,1,False
766,20,1,False
766,21,1,False
766,22,1,False
766,23,1,False
766,24,1,False
766,25,1,True
766,26,1,False
766,27,1,False
766,28,1,False
766,29,1,False
766,30,1,False
766,31,1,False
766,32,1,False
766,33,1,False
766,34,1,False
766,35,1,False
766,36,1,False
768,19,0,False
768,20,0,False
768,21,0,False
768,22,0,False
768,23,0,False
768,24,0,False
768,25,0,False
768,26,0,False
768,27,0,False
768,28,0,False
768,29,0,False
768,31,0,False
768,32,0,False
768,33,0,False
768,34,0,False
768,35,0,False
768,36,0,False
770,19,0,False
770,20,0,False
770,21,0,False
770,22,0,False
770,23,0,False
770,24,0,False
